timestamp,pod,cpu_usage(m),memory_usage(Mi)
2023-11-22 03:39:51,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:39:51,session-db-9dc55b5b-2qmdw,26,44
2023-11-22 03:39:51,shipping-78db6c6958-zxb5v,3,210
2023-11-22 03:39:51,user-5c8d59bcd4-24rqf,173,192
2023-11-22 03:39:51,user-db-758477f574-w5dn9,179,537
2023-11-22 03:39:52,carts-5bb979cb6d-zdvn9,92,457
2023-11-22 03:39:52,carts-db-98ff4cbc7-qrqpw,3733,344
2023-11-22 03:39:52,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:52,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:52,front-end-5d7b595bcd-kh446,551,452
2023-11-22 03:39:52,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:39:52,orders-db-c6897fc87-lmpxx,5,73
2023-11-22 03:39:52,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:52,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:52,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:39:52,session-db-9dc55b5b-2qmdw,26,44
2023-11-22 03:39:52,shipping-78db6c6958-zxb5v,3,210
2023-11-22 03:39:52,user-5c8d59bcd4-24rqf,173,192
2023-11-22 03:39:52,user-db-758477f574-w5dn9,179,537
2023-11-22 03:39:53,carts-5bb979cb6d-zdvn9,92,457
2023-11-22 03:39:53,carts-db-98ff4cbc7-qrqpw,3733,344
2023-11-22 03:39:53,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:53,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:53,front-end-5d7b595bcd-kh446,551,452
2023-11-22 03:39:53,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:39:53,orders-db-c6897fc87-lmpxx,5,73
2023-11-22 03:39:53,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:53,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:53,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:39:53,session-db-9dc55b5b-2qmdw,26,44
2023-11-22 03:39:53,shipping-78db6c6958-zxb5v,3,210
2023-11-22 03:39:53,user-5c8d59bcd4-24rqf,173,192
2023-11-22 03:39:53,user-db-758477f574-w5dn9,179,537
2023-11-22 03:39:54,carts-5bb979cb6d-zdvn9,92,457
2023-11-22 03:39:54,carts-db-98ff4cbc7-qrqpw,3733,344
2023-11-22 03:39:54,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:54,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:54,front-end-5d7b595bcd-kh446,551,452
2023-11-22 03:39:54,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:39:54,orders-db-c6897fc87-lmpxx,5,73
2023-11-22 03:39:54,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:54,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:54,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:39:54,session-db-9dc55b5b-2qmdw,26,44
2023-11-22 03:39:54,shipping-78db6c6958-zxb5v,3,210
2023-11-22 03:39:54,user-5c8d59bcd4-24rqf,173,192
2023-11-22 03:39:54,user-db-758477f574-w5dn9,179,537
2023-11-22 03:39:55,carts-5bb979cb6d-zdvn9,92,457
2023-11-22 03:39:55,carts-db-98ff4cbc7-qrqpw,3733,344
2023-11-22 03:39:55,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:55,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:55,front-end-5d7b595bcd-kh446,551,452
2023-11-22 03:39:55,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:39:55,orders-db-c6897fc87-lmpxx,5,73
2023-11-22 03:39:55,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:55,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:55,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:39:55,session-db-9dc55b5b-2qmdw,26,44
2023-11-22 03:39:55,shipping-78db6c6958-zxb5v,3,210
2023-11-22 03:39:55,user-5c8d59bcd4-24rqf,173,192
2023-11-22 03:39:55,user-db-758477f574-w5dn9,179,537
2023-11-22 03:39:56,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:39:56,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:39:56,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:56,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:56,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:39:56,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:39:56,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:39:56,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:56,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:56,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:39:56,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:39:56,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:39:56,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:39:56,user-db-758477f574-w5dn9,70,536
2023-11-22 03:39:57,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:39:57,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:39:57,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:57,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:57,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:39:57,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:39:57,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:39:57,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:57,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:57,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:39:57,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:39:57,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:39:57,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:39:57,user-db-758477f574-w5dn9,70,536
2023-11-22 03:39:58,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:39:58,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:39:58,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:58,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:58,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:39:58,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:39:58,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:39:58,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:58,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:58,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:39:58,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:39:58,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:39:58,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:39:58,user-db-758477f574-w5dn9,70,536
2023-11-22 03:39:59,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:39:59,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:39:59,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:39:59,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:39:59,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:39:59,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:39:59,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:39:59,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:39:59,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:39:59,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:39:59,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:39:59,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:39:59,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:39:59,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:00,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:00,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:00,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:00,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:00,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:00,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:00,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:00,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:00,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:00,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:00,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:00,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:00,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:00,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:01,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:01,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:01,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:01,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:01,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:01,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:01,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:01,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:01,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:01,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:01,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:01,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:01,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:01,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:02,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:02,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:02,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:02,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:02,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:02,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:02,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:02,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:02,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:02,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:02,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:02,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:02,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:02,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:03,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:03,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:03,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:03,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:03,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:03,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:03,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:03,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:03,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:03,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:03,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:03,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:03,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:03,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:04,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:04,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:04,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:04,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:04,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:04,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:04,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:04,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:04,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:04,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:04,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:04,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:04,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:04,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:05,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:05,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:05,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:05,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:05,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:05,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:05,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:05,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:05,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:05,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:05,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:05,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:05,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:05,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:06,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:06,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:06,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:06,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:06,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:06,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:06,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:06,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:06,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:06,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:06,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:06,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:06,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:06,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:07,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:07,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:07,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:07,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:07,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:07,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:07,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:07,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:07,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:07,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:07,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:07,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:07,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:07,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:08,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:08,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:08,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:08,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:08,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:08,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:08,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:08,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:08,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:08,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:08,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:08,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:08,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:08,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:09,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:09,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:09,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:09,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:09,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:09,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:09,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:09,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:09,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:09,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:09,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:09,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:09,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:09,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:10,carts-5bb979cb6d-zdvn9,36,457
2023-11-22 03:40:10,carts-db-98ff4cbc7-qrqpw,918,344
2023-11-22 03:40:10,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:10,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:10,front-end-5d7b595bcd-kh446,388,447
2023-11-22 03:40:10,orders-d5f745cc6-4qnrb,8,438
2023-11-22 03:40:10,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:10,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:10,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:10,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:40:10,session-db-9dc55b5b-2qmdw,13,43
2023-11-22 03:40:10,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:10,user-5c8d59bcd4-24rqf,118,191
2023-11-22 03:40:10,user-db-758477f574-w5dn9,70,536
2023-11-22 03:40:11,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:11,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:11,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:11,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:11,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:11,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:11,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:11,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:11,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:11,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:11,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:11,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:11,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:11,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:12,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:12,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:12,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:12,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:12,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:12,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:12,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:12,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:12,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:12,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:12,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:12,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:12,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:12,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:13,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:13,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:13,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:13,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:13,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:13,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:13,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:13,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:13,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:13,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:13,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:13,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:13,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:13,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:14,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:14,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:14,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:14,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:14,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:14,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:14,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:14,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:14,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:14,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:14,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:14,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:14,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:14,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:15,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:15,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:15,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:15,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:15,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:15,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:15,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:15,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:15,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:15,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:15,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:15,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:15,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:15,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:16,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:16,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:16,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:16,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:16,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:16,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:16,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:16,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:16,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:16,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:16,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:16,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:16,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:16,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:17,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:17,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:17,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:17,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:17,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:17,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:17,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:17,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:17,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:17,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:17,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:17,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:17,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:17,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:18,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:18,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:18,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:18,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:18,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:18,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:18,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:18,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:18,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:40:18,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:40:18,session-db-9dc55b5b-2qmdw,4,44
2023-11-22 03:40:18,shipping-78db6c6958-zxb5v,3,182
2023-11-22 03:40:18,user-5c8d59bcd4-24rqf,4,192
2023-11-22 03:40:18,user-db-758477f574-w5dn9,10,535
2023-11-22 03:40:19,carts-5bb979cb6d-zdvn9,6,457
2023-11-22 03:40:19,carts-db-98ff4cbc7-qrqpw,905,344
2023-11-22 03:40:19,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:40:19,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:40:19,front-end-5d7b595bcd-kh446,13,416
2023-11-22 03:40:19,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:40:19,orders-db-c6897fc87-lmpxx,5,72
2023-11-22 03:40:19,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:40:19,queue-master-78b6f85bb7-dbmqf,4,345
